,USER_ID,SESSION_ID,TIMESTAMP,ITEM_ID,EVENT_TYPE,EVENT_VALUE,SERVICE_TYPE,USER_LOCATION,SERVICE_LOCATION,SERVICE_TIME,SERVICE_PRICE
3491,25b6664f-c303-4db1-918c-388541805859,d2b10447-90a0-41e6-8665-ccb81afb6d03,1556130600,JM1,Search,0.33,FLIGHTS,TRO,JM1,1577039400,0
3492,63796597-a6fa-4e44-b2c3-3d2bd3f7bade,63e75296-2b93-40bc-83e9-af51639b535a,1558463400,TV1,Booking,0.99,FLIGHTS,GRM,TV1,1576348200,130
3493,04d47ac6-9f75-4975-a1e0-bdf0d603f713,dad8e533-a311-4ddd-90c5-4a526347d613,1562005800,CAM,Booking,0.99,FLIGHTS,RTB,CAM,1576953000,89
3494,4adb8637-8843-4f87-87bc-24a5f9fba412,82d004ba-a5b8-44fa-ad03-0c6a234344b5,1561746600,CNS,View,0.66,FLIGHTS,BOD,CNS,1575484200,104
3495,110749c7-6b27-4bfb-bb92-ab1010b73ba5,30527ee8-35ee-45f9-9863-b893c5460f14,1559241000,INA,Search,0.33,FLIGHTS,GYE,INA,1577471400,0
3496,25b6664f-c303-4db1-918c-388541805859,adf585f6-cde0-4f6a-8ff6-5baffcd692fe,1570732200,SJU,Search,0.33,FLIGHTS,AT4,SJU,1576693800,0
3497,3f960fd1-33db-4aa5-8105-cd502d10302b,8cb3eb5e-7a73-4a21-99f0-69872888be4c,1557772200,AVN,View,0.66,FLIGHTS,PHL,AVN,1576521000,134
3498,28016f4a-8711-4202-a8a0-1703f69741a1,9b48c194-9025-4087-9a3c-0384dd2ef60c,1560364200,RO6,Search,0.33,FLIGHTS,FLO,RO6,1576866600,0
3499,17126aaa-62ad-42f6-bf97-8e5897b89673,a7641067-fd5a-44c1-abb3-e8de312baca5,1556217000,BWN,Search,0.33,FLIGHTS,WUH,BWN,1576953000,0
3500,5e968f61-63dd-4b81-9cb8-2825c4c999bb,cb2c3579-a429-4dca-bf08-bdc1858e8414,1566757800,CVA,View,0.66,FLIGHTS,SQS,CVA,1577471400,55
3501,ec36c667-e321-45ca-8694-9742edfd5a55,ad0c0e82-9667-46a6-aa8d-40f44d9f1dbb,1558463400,PGR,Booking,0.99,FLIGHTS,VNO,PGR,1576261800,119
3502,ceb8c02a-690f-42c1-84fe-704b3c6c9784,44fb1b98-19f0-4082-8bf5-a840f90ad626,1573669800,CDO,Search,0.33,FLIGHTS,LIS,CDO,1576866600,0
3503,e516bc1f-c841-4710-8b00-b65963e9cb7f,b48f9b2f-7b44-4a70-a8b8-bffc233647e1,1573929000,BL3,View,0.66,FLIGHTS,SVD,BL3,1577385000,61
3504,d1ab801a-d6c5-4183-acdd-f8cdd10b6090,4607fc3f-3055-49f4-801f-3e582ce5e484,1556303400,MRY,Search,0.33,FLIGHTS,OAX,MRY,1575484200,0
3505,86f33401-fa47-4cb0-a9be-acc56f328706,fd4f0f61-5a42-4d19-9b65-dd9f5aa2879c,1556303400,YYF,View,0.66,FLIGHTS,SBS,YYF,1575311400,80
3506,db8726a8-2a31-4885-994c-bb3c575bda82,427a6a45-04ac-4b96-ace3-b8fa66a8e32c,1566412200,NWE,View,0.66,FLIGHTS,STK,NWE,1576866600,59
3507,12d8c4c0-a472-4da5-950b-ce02b426d32c,274dc9d5-ce63-4d43-be19-97951cab138f,1573929000,PDX,Search,0.33,FLIGHTS,GRM,PDX,1577385000,0
3508,3806d4a4-dbe1-4adf-887b-39adbe0b8b15,3b1b05d1-b37a-409c-9b26-b01a973c080b,1555353000,MAZ,Search,0.33,FLIGHTS,NAP,MAZ,1577557800,0
3509,ba00f623-83da-41da-a534-d6b2cdca897,5112b60e-262a-4ae6-b81f-12da0ee1733c,1569177000,UHM,Booking,0.99,FLIGHTS,PUY,UHM,1576261800,118
3510,17f56392-6af0-47b2-b765-d858216e65d1,c488bd21-aa2d-4347-aee5-4d63c037b8ff,1571769000,CFU,Booking,0.99,FLIGHTS,DAT,CFU,1576953000,107
3511,17f56392-6af0-47b2-b765-d858216e65d1,3a2b86bb-6c3b-453e-8f28-089d3c3bc46c,1554489000,SJ,Booking,0.99,FLIGHTS,MIL,SJ,1576866600,82
3512,71612bb6-6035-4d1b-a624-553fab6f9ec6,872d3d9a-e30c-46f9-8f4d-a85e96f12e1b,1572028200,STK,Search,0.33,FLIGHTS,PYX,STK,1576693800,0
3513,08a8bdfc-2def-4099-b71b-3df64c377c5d,39382619-6dd8-44b7-80d9-4c0d8ba83619,1561573800,TR1,Booking,0.99,FLIGHTS,NWH,TR1,1576780200,99
3514,e34daa5d-fb80-416b-9bf5-5537bbfed7a6,00b9206a-2abd-4d7a-8805-2e929523e3b4,1554316200,VNO,Booking,0.99,FLIGHTS,ZTE,VNO,1577644200,74
3515,8f630673-631e-4981-bf4e-af479e0130fc,c7f200d1-62c0-49c4-a6c3-03a3e0715c9b,1556821800,AHG,Search,0.33,FLIGHTS,MHS,AHG,1577471400,0
3516,c11573a1-5008-42f4-b40a-43e79504624b,3f2db79e-c527-45f8-960a-9bcfa7863dc7,1565893800,VA6,Booking,0.99,FLIGHTS,BOI,VA6,1577644200,80
3517,dc964ab7-f9e4-4873-9e1e-59f4a660d443,446b4816-5bd1-485d-a2a2-2b2d9530a042,1567708200,BL3,Search,0.33,FLIGHTS,YQM,BL3,1576434600,0
3518,c2719f32-e2b1-4289-b1bf-b512df16b86c,fd61be38-a8c6-4a51-9c80-30df039ef853,1563388200,HKG,Booking,0.99,FLIGHTS,PMY,HKG,1576953000,66
3519,209510a3-3fe8-4124-992e-db478ef11378,4be66ea0-e585-4d11-8248-95b4659bfe5d,1564425000,HL1,Booking,0.99,FLIGHTS,JDH,HL1,1576866600,94
3520,d0b939b2-da8a-4c2c-9ff8-28a7dcf7d775,67f49481-353f-4909-9de6-df280f050bc0,1567621800,AXM,Booking,0.99,FLIGHTS,AL8,AXM,1577385000,106
3521,a8bc3210-449b-44a8-ac54-b182b13be0fc,7222bbcd-43e6-4581-89c7-86daa4aea4c2,1555353000,CNS,Booking,0.99,FLIGHTS,TOL,CNS,1577385000,82
3522,63796597-a6fa-4e44-b2c3-3d2bd3f7bade,2f03d134-ddb6-41fc-b445-3098e24abcf0,1567621800,ASP,View,0.66,FLIGHTS,NWE,ASP,1576693800,59
3523,a8bc3210-449b-44a8-ac54-b182b13be0fc,e8389052-0986-4a40-93ca-6fbaeb20051c,1570386600,KYA,Search,0.33,FLIGHTS,BC,KYA,1575743400,0
3524,e34daa5d-fb80-416b-9bf5-5537bbfed7a6,af7d37f7-8718-46e9-a7a2-af4f813e501a,1566412200,FR2,View,0.66,FLIGHTS,FOM,FR2,1577471400,132
3525,2c4c6df8-c7b1-4a64-a7cd-2546f829b186,5e86d1c9-8752-4340-b10d-35f2c216a426,1573497000,MAL,Search,0.33,FLIGHTS,ZCO,MAL,1576348200,0
3526,a4f35905-71ab-46ac-b262-ac7d93f7eb73,76083d2e-1688-4f9d-8342-c8a1b61ef490,1565807400,HAN,Search,0.33,FLIGHTS,BAD,HAN,1576434600,0
3527,17126aaa-62ad-42f6-bf97-8e5897b89673,46419a97-90f2-4cc1-9b08-3cd2c3f0018c,1562092200,OHD,Booking,0.99,FLIGHTS,CWL,OHD,1577385000,149
3528,0db87c03-93b8-4de1-94bd-0c4ff50e644a,20c5b269-6c5d-449a-961b-ed3d12c8bcae,1560709800,PCH,Search,0.33,FLIGHTS,AUC,PCH,1577039400,0
3529,66d51f0e-a781-43c7-abe9-20b990606b1e,aa3c7f53-1bbc-4b8d-8204-5a7ab1019ad9,1573324200,BIX,View,0.66,FLIGHTS,SJU,BIX,1576693800,100
3530,8dfd8064-c4a6-4754-bea1-8ab14d951997,e7d9af90-88f0-4bc7-801c-0406690353ad,1570127400,RVN,Booking,0.99,FLIGHTS,GLA,RVN,1576002600,105
3531,3cd57ffe-9ad1-449e-bfaf-e09a2aff7a23,08039170-00be-4c33-824f-f96c121ba129,1556649000,CBR,Booking,0.99,FLIGHTS,HEZ,CBR,1577471400,130
3532,8dfd8064-c4a6-4754-bea1-8ab14d951997,38a0e743-544d-44f8-94de-6167e967f536,1558722600,KIX,Search,0.33,FLIGHTS,LAX,KIX,1577557800,0
3533,fccb9b37-a702-4427-9b6e-9c6c8aba8256,000c30f8-dd6f-4415-814c-28480d92ac28,1556303400,FAO,Search,0.33,FLIGHTS,KDY,FAO,1577385000,0
3534,12e0a919-0b3e-4471-8faa-926fcc1f53ee,29df2c68-5525-432e-a25c-225d719f862d,1561314600,BEG,Booking,0.99,FLIGHTS,JAV,BEG,1576434600,85
3535,3806d4a4-dbe1-4adf-887b-39adbe0b8b15,523f8198-7c0e-4da6-bbe1-21f713c40d46,1569004200,VIK,View,0.66,FLIGHTS,TV1,VIK,1576866600,98
3536,a7981edb-234d-42ce-938a-8dd7aed43c98,920ebb54-9556-41ab-a09d-485bc17babde,1564943400,MJV,View,0.66,FLIGHTS,KCT,MJV,1576693800,123
3537,6ef921ac-1248-4313-b4bc-b9bd29bfb69c,10735e1c-a5b7-4481-9164-ab7fdd63bfd4,1571682600,JOG,Search,0.33,FLIGHTS,BON,JOG,1576348200,0
3538,2fd93ab6-8ad9-4f03-8a0c-79811810ea59,3300f0c9-c6f9-48a0-a869-b06b64bbba80,1574879400,SJJ,Booking,0.99,FLIGHTS,HKG,SJJ,1576693800,119
3539,a023f786-502e-4ce9-ac2c-969aac379c22,30b2745b-ca3f-4e19-aeb8-4ea586ce9bd0,1561746600,PNQ,View,0.66,FLIGHTS,CCA,PNQ,1576607400,50
3540,30fba7d2-8ee6-43f6-89a4-c685981c3675,595f4c9f-1db8-49ad-8809-28f4f9c0cac6,1574188200,OVD,View,0.66,FLIGHTS,PEN,OVD,1577471400,76
3541,6ef921ac-1248-4313-b4bc-b9bd29bfb69c,2154b952-1aab-4660-9103-142a444c35be,1554921000,HIJ,View,0.66,FLIGHTS,INT,HIJ,1577039400,103
3542,66d51f0e-a781-43c7-abe9-20b990606b1e,b3f508de-67d0-4391-8987-d0e23539095a,1574101800,CIX,Booking,0.99,FLIGHTS,AYT,CIX,1577385000,106
3543,12e0a919-0b3e-4471-8faa-926fcc1f53ee,075f8ad2-fbb5-43be-a587-f1bb9df27256,1571164200,RMF,View,0.66,FLIGHTS,INV,RMF,1577471400,102
3544,3f960fd1-33db-4aa5-8105-cd502d10302b,7fc888c8-9bc1-43f5-93b5-e544bb0fd914,1568831400,BNO,View,0.66,FLIGHTS,AU9,BNO,1577385000,142
3545,ab6f6055-0070-47bd-8ec6-5358086426d0,50c9ac03-193a-4f31-bf89-c6bd82692549,1572028200,ENH,Booking,0.99,FLIGHTS,YYF,ENH,1577385000,135
3546,a023f786-502e-4ce9-ac2c-969aac379c22,e62c5ae9-cd88-4eb5-94bf-93a21d315673,1555612200,GDN,Booking,0.99,FLIGHTS,SYD,GDN,1577039400,136
3547,7e5e2ad3-b9c9-4bfb-9c65-e6297e210a4f,67dd8e19-937f-462a-b7e9-1535edff1bd7,1571769000,MOT,View,0.66,FLIGHTS,PTY,MOT,1576866600,80
3548,7e5e2ad3-b9c9-4bfb-9c65-e6297e210a4f,50444c4c-06cc-4444-a5a5-c5da36a797f4,1573237800,TH5,View,0.66,FLIGHTS,SCT,TH5,1575743400,51
3549,63796597-a6fa-4e44-b2c3-3d2bd3f7bade,418c95fa-dc6c-4edc-b787-2b0a87ccd6dd,1560709800,PUJ,View,0.66,FLIGHTS,ADZ,PUJ,1577471400,113
3550,523977a6-3b59-4e12-bb5f-bc30c0cd77d2,5c2f0b66-c8f8-45bd-971e-ab251dd03e39,1557599400,QU,View,0.66,FLIGHTS,AB,QU,1576866600,130
3551,3f960fd1-33db-4aa5-8105-cd502d10302b,13b8bee7-72c1-401b-978c-88e2a7f6b492,1569781800,BTZ,Booking,0.99,FLIGHTS,MGG,BTZ,1576261800,53
3552,2fc40e8d-f77e-41e4-85d8-f2f3284e2f62,2fbc8e19-6dd3-4590-81b6-dfe4a4389885,1565289000,BOI,View,0.66,FLIGHTS,SAD,BOI,1576607400,55
3553,ab6f6055-0070-47bd-8ec6-5358086426d0,cfb20971-543f-4862-9bcf-1a9d81073a6e,1570559400,CDO,Booking,0.99,FLIGHTS,DYG,CDO,1577039400,68
3554,2fd93ab6-8ad9-4f03-8a0c-79811810ea59,5f9b1155-93dc-4a9a-af0f-5c8bb5fe8955,1556994600,GOT,View,0.66,FLIGHTS,ATL,GOT,1577385000,110
3555,ee8ec15e-dc50-4022-b285-c85f0117d201,ad5b02e1-55b3-4624-bc5e-b014693662ca,1563129000,LCV,View,0.66,FLIGHTS,DAE,LCV,1577385000,53
3556,e516bc1f-c841-4710-8b00-b65963e9cb7f,db16eda7-215e-4c39-a0cb-6685a3a99ec3,1555785000,KUL,Search,0.33,FLIGHTS,NUE,KUL,1576348200,0
3557,4da565db-a67e-4a17-a9a6-147a5970deba,8cbcb3a7-8951-4d1f-b221-c2676aa1bfc3,1555698600,KYA,Search,0.33,FLIGHTS,MDF,KYA,1576953000,0
3558,db8726a8-2a31-4885-994c-bb3c575bda82,21c1441b-76e3-49ab-bcd7-134f95a20df6,1563733800,BK1,Booking,0.99,FLIGHTS,GYE,BK1,1575484200,115
3559,c48f4e9f-dc83-4116-9491-d2868b3ee11f,47663923-11cf-41ba-a9ce-55e656817d4d,1554489000,CNN,Booking,0.99,FLIGHTS,FLO,CNN,1576002600,57
3560,3806d4a4-dbe1-4adf-887b-39adbe0b8b15,455ccf64-a338-4435-8891-de495ab34e60,1558549800,MHS,View,0.66,FLIGHTS,TRN,MHS,1576693800,138
3561,92008169-91d7-4e9f-919d-882058875aab,5919d24c-a94f-40b2-8412-4109acdfb036,1573583400,BKK,Search,0.33,FLIGHTS,AND,BKK,1577557800,0
3562,12e0a919-0b3e-4471-8faa-926fcc1f53ee,aec071c9-4d40-4721-ba57-ccba6a1d14d4,1562869800,BK2,View,0.66,FLIGHTS,CJU,BK2,1576953000,83
3563,0fb7bb10-16dd-41aa-ad6c-f02fdf568b47,eb08a2cc-a7c4-47b8-9ca1-bb740929f9e4,1566930600,LIH,View,0.66,FLIGHTS,DGT,LIH,1576866600,90
3564,6ef921ac-1248-4313-b4bc-b9bd29bfb69c,9818a2c8-324a-4433-aab0-0ec34215f2b3,1572805800,POI,Booking,0.99,FLIGHTS,ROT,POI,1576953000,72
3565,dc964ab7-f9e4-4873-9e1e-59f4a660d443,b3d6b3b3-a364-457f-83bf-9ca1e1e67f70,1557945000,PRG,Search,0.33,FLIGHTS,IAG,PRG,1577039400,0
3566,28016f4a-8711-4202-a8a0-1703f69741a1,d5374267-74ea-46be-b430-b55c4878310a,1563993000,PDG,Booking,0.99,FLIGHTS,DRR,PDG,1576953000,141
3567,8d452c22-f359-4868-9020-543d2bf2adf1,93c396a9-39e4-4488-8d58-53e17ac288a2,1563388200,SMC,View,0.66,FLIGHTS,VER,SMC,1576953000,111
3568,fc7e64a1-5670-4317-88b9-086c481e8c6e,360f5e21-4a48-4a83-a3b2-9ef5bb6bc8f2,1557599400,HGH,Booking,0.99,FLIGHTS,TUS,HGH,1577039400,58
3569,12e0a919-0b3e-4471-8faa-926fcc1f53ee,8833ba8e-d880-4a04-b305-d2fbe28b8bfa,1558031400,ICN,Booking,0.99,FLIGHTS,TRN,ICN,1576866600,92
3570,88276c52-b138-4576-8e9e-d75a05bbf1aa,c7dc138e-50a6-4456-8fda-6d7834611dd2,1570645800,OKD,View,0.66,FLIGHTS,MPH,OKD,1576953000,56
3571,f47a94f4-47c7-4b26-8ef6-359cfd5bf7a3,5ff6decc-3d4e-4982-89ed-81534c1ab7c5,1568053800,ACC,Search,0.33,FLIGHTS,ATE,ACC,1576521000,0
3572,87b49eba-3e6c-4585-8e38-ff164cdb33f6,c068ccda-7f90-4cab-974b-7d7783637195,1557945000,TOQ,Booking,0.99,FLIGHTS,CAP,TOQ,1577385000,103
3573,db17d12f-b57e-4c47-a5fa-fc3a0dfa84b7,8447abba-9384-4bb6-86b1-193addd94ee9,1560709800,BZG,Search,0.33,FLIGHTS,BBI,BZG,1576434600,0
3574,b84cfa7f-aeb6-4f58-b99d-92b6a64479ff,8664b6cd-6908-4194-9ca6-0526a895e0c7,1563561000,SPR,View,0.66,FLIGHTS,OAX,SPR,1577644200,141
3575,3a82b13e-f4aa-4a26-a22c-05c965572788,9b9bdf37-60a2-43d0-bd1a-6f02052ed3fc,1557772200,MV,View,0.66,FLIGHTS,RDC,MV,1577557800,83
3576,8dfd8064-c4a6-4754-bea1-8ab14d951997,9fcd9849-df2e-44f4-9063-dd45e81c2b4c,1563215400,ROM,Search,0.33,FLIGHTS,ALE,ROM,1577557800,0
3577,fccb9b37-a702-4427-9b6e-9c6c8aba8256,83ad5681-8c21-44b7-8f21-a886189c22e2,1565375400,BME,View,0.66,FLIGHTS,BOD,BME,1577039400,125
3578,ab6f6055-0070-47bd-8ec6-5358086426d0,66527b57-8f90-4865-b172-d8351a3ecb4b,1572719400,XT5,Booking,0.99,FLIGHTS,CJA,XT5,1577385000,62
3579,110749c7-6b27-4bfb-bb92-ab1010b73ba5,1526aa98-a644-469f-a0d9-3b7484f39d05,1556821800,LID,Booking,0.99,FLIGHTS,NBT,LID,1576953000,116
3580,f47a94f4-47c7-4b26-8ef6-359cfd5bf7a3,0ace204e-2985-4578-875c-96213279d2bd,1567103400,XT5,View,0.66,FLIGHTS,KYA,XT5,1576866600,100
3581,2c4c6df8-c7b1-4a64-a7cd-2546f829b186,91fe489c-d93c-4486-b3dc-a9c41e2ec68f,1573324200,HYD,Booking,0.99,FLIGHTS,ON,HYD,1576261800,98
3582,2fc40e8d-f77e-41e4-85d8-f2f3284e2f62,3ae9620f-2577-4709-b86a-661b7ddbfd7a,1555439400,MV,Search,0.33,FLIGHTS,ERS,MV,1577039400,0
3583,c11573a1-5008-42f4-b40a-43e79504624b,9767b4a1-c26b-48d8-a0cc-511dab7e99e7,1571423400,PRG,Search,0.33,FLIGHTS,SGN,PRG,1577039400,0
3584,e09c722a-7b00-4a62-9205-ea40a984427e,e32dd89a-02ca-4a91-8986-03369a5021c1,1559327400,OAX,Booking,0.99,FLIGHTS,BEG,OAX,1576953000,65
3585,71612bb6-6035-4d1b-a624-553fab6f9ec6,89f4f736-cf51-421f-a925-a57343c0f56b,1555612200,IKT,Search,0.33,FLIGHTS,MRU,IKT,1576521000,0
3586,3f960fd1-33db-4aa5-8105-cd502d10302b,77487531-2b0b-4ede-9196-591841700315,1558463400,IN1,Search,0.33,FLIGHTS,RHO,IN1,1576866600,0
3587,ec36c667-e321-45ca-8694-9742edfd5a55,e32b56d5-6d28-4f8e-af82-a262e5b0fb48,1571509800,IKT,Search,0.33,FLIGHTS,AAZ,IKT,1576693800,0
3588,c784459f-51b3-455b-b989-7f1794e1aa10,76a930a5-feb4-4b01-95b1-58a3b869c6d1,1555266600,JUA,Booking,0.99,FLIGHTS,SWP,JUA,1577644200,140
3589,6ef921ac-1248-4313-b4bc-b9bd29bfb69c,18780d52-5ace-45b7-9f78-9d5d60bb5f03,1566671400,SVQ,Search,0.33,FLIGHTS,ASD,SVQ,1576607400,0
3590,395a0867-040e-4a68-88b9-3c9aaa5b094a,fa318285-adcd-45f7-b7ee-577da6cd8d18,1563301800,AQP,Search,0.33,FLIGHTS,UIO,AQP,1576607400,0
3591,d0b939b2-da8a-4c2c-9ff8-28a7dcf7d775,19003235-153e-49ee-a923-20ea9324370d,1572114600,KW,Booking,0.99,FLIGHTS,ZJP,KW,1576693800,115
3592,684111e4-f11e-44d3-8851-511589465b26,08fbd29b-f99c-4761-bea4-17aa8ae6bca5,1555093800,RJK,Search,0.33,FLIGHTS,VER,RJK,1577039400,0
3593,629c6321-2791-4610-83da-b30c7d8cc073,2a095607-674a-4ff1-9b08-6063f90198b0,1568053800,MAL,View,0.66,FLIGHTS,CVJ,MAL,1576175400,116
3594,db17d12f-b57e-4c47-a5fa-fc3a0dfa84b7,64fcc8b9-e1bd-4a8e-8c57-11dc617343fe,1570473000,ATL,Search,0.33,FLIGHTS,MVD,ATL,1576953000,0
3595,8dfd8064-c4a6-4754-bea1-8ab14d951997,09516c6d-9811-4ff3-8a24-a299ed073c44,1574361000,BSI,Booking,0.99,FLIGHTS,NC,BSI,1576953000,99
3596,17bf6154-82cf-4f89-9c86-92b138495f89,fb0d2678-cf86-45b3-bca3-49b8abebcf3e,1558463400,MAC,Search,0.33,FLIGHTS,PN1,MAC,1576953000,0
3597,a8480d12-4cc9-453d-86fc-4f73b3ce960b,3fec8bcf-4e2e-4ac6-90d7-b8fbda94e160,1560277800,BOJ,Booking,0.99,FLIGHTS,POP,BOJ,1576866600,131
3598,d86f3c74-c0be-4b31-a239-341317ed85dd,608a40a4-a5f4-46e1-b2fb-82d04a28e23c,1572546600,ITM,Booking,0.99,FLIGHTS,PA,ITM,1577644200,86
3599,a8bc3210-449b-44a8-ac54-b182b13be0fc,e8d29051-b583-4523-89bd-303a6ace2dd4,1554489000,REK,Search,0.33,FLIGHTS,UIO,REK,1576693800,0
3600,2fd93ab6-8ad9-4f03-8a0c-79811810ea59,ef21908a-2905-4c79-9b6c-9d13771f07cf,1558722600,ARI,Search,0.33,FLIGHTS,STF,ARI,1576953000,0
3601,04d47ac6-9f75-4975-a1e0-bdf0d603f713,811ab585-1889-444d-a49d-b61801b5cda8,1562005800,OKL,Search,0.33,FLIGHTS,ORD,OKL,1576607400,0
3602,e4f9909f-defe-47c0-846f-3e35ef5c4b20,8ada9186-4e6b-44b1-93e8-27b09ae93f1a,1559586600,JRS,View,0.66,FLIGHTS,PHX,JRS,1576953000,101
3603,8b90819a-37d6-4975-ba77-7a56c797cea2,24a69bd8-66a0-4768-a0e7-cb40db7cd029,1572978600,NAN,View,0.66,FLIGHTS,PDP,NAN,1577039400,108
3604,ceb8c02a-690f-42c1-84fe-704b3c6c9784,581a8551-520b-4175-9e7f-87db4dd6288e,1574015400,JOI,Search,0.33,FLIGHTS,DKR,JOI,1576953000,0
3605,d1ab801a-d6c5-4183-acdd-f8cdd10b6090,777869f6-cac1-4349-a814-3d356477152b,1554316200,VVI,View,0.66,FLIGHTS,COS,VVI,1577644200,116
3606,110749c7-6b27-4bfb-bb92-ab1010b73ba5,828d994c-04c3-4453-b39b-83ad88c05403,1573151400,HAM,Search,0.33,FLIGHTS,IXC,HAM,1576866600,0
3607,dbe96a8d-ad17-4610-aba0-cea9dbb260e3,7d0467a7-2442-4173-85c8-4b627f7fcaa1,1563129000,GNE,Booking,0.99,FLIGHTS,ATH,GNE,1576780200,69
3608,c7b82162-1d60-42b7-9dc5-39d57bb506a9,809e632b-e4ab-400a-9460-c170d735e651,1562697000,LUZ,Search,0.33,FLIGHTS,VF,LUZ,1577385000,0
3609,6e75ee2c-da73-4dd7-bf4b-210a4fa3dc9b,ce95dd7a-0d96-4777-b757-eb175e15e3b1,1568140200,BL3,Booking,0.99,FLIGHTS,LIL,BL3,1575916200,108
3610,110749c7-6b27-4bfb-bb92-ab1010b73ba5,8ac97efa-2582-4903-a947-8a58dbb8f26f,1567621800,ZPC,Search,0.33,FLIGHTS,IOS,ZPC,1576780200,0
3611,fb9ab1f8-a80b-49c5-a63e-55ff7f68a55c,17143db7-7579-4072-96f7-d4c53f9fa27b,1560191400,SLP,View,0.66,FLIGHTS,BJY,SLP,1577039400,95
3612,6e75ee2c-da73-4dd7-bf4b-210a4fa3dc9b,40163095-127e-4418-be5f-6416ebf34b23,1554575400,RO6,Search,0.33,FLIGHTS,NWH,RO6,1576953000,0
3613,505b2165-5089-4ba1-85d9-ab0eedddb6ff,a324b20a-79eb-43f5-a95b-4aae696f824a,1562610600,AU9,Booking,0.99,FLIGHTS,ZNZ,AU9,1576521000,58
3614,33a08846-cfdb-48d0-b2e1-f96e29d04dd7,fa375d7c-3e9b-4603-bea6-80b8a8f21536,1574620200,LOU,Search,0.33,FLIGHTS,MOW,LOU,1576261800,0
3615,c738d614-7ddb-44b7-92ce-4205514edaa6,bbb4a978-738f-47d6-9195-4ee2150f9785,1560450600,KWL,Booking,0.99,FLIGHTS,SWP,KWL,1575138600,54
3616,3ceb7dae-803a-4f92-bd3e-c4e49232aeb2,850aaf75-a4ec-4e9b-962d-07d868a41701,1573324200,MBJ,View,0.66,FLIGHTS,MIG,MBJ,1577298600,87
3617,f8082749-d4a8-413a-b01e-2a4b81b0fde2,7c851657-95ea-4db6-99d7-6b8efbb67265,1559586600,HYD,Search,0.33,FLIGHTS,DGT,HYD,1576866600,0
3618,8dfd8064-c4a6-4754-bea1-8ab14d951997,d37ac8d1-8c04-49d6-98b0-41739e6802ee,1559586600,BAR,Booking,0.99,FLIGHTS,HEI,BAR,1576521000,68
3619,c48f4e9f-dc83-4116-9491-d2868b3ee11f,7779001b-9855-43e2-8890-e2ed856c71f8,1571423400,CAB,Search,0.33,FLIGHTS,GOT,CAB,1576434600,0
3620,c11573a1-5008-42f4-b40a-43e79504624b,e069ffd6-b865-4da5-a30a-37bcd003574a,1561055400,DJE,Booking,0.99,FLIGHTS,PSE,DJE,1577557800,139
3621,505b2165-5089-4ba1-85d9-ab0eedddb6ff,6e4f94e4-ff16-4b44-9ffa-f3cbeee1835c,1558463400,TPA,Booking,0.99,FLIGHTS,ROI,TPA,1576780200,79
3622,c48f4e9f-dc83-4116-9491-d2868b3ee11f,8451f0a6-67c7-491e-9dbf-5dabd7437e72,1565461800,PNQ,View,0.66,FLIGHTS,AGB,PNQ,1577385000,87
3623,c11573a1-5008-42f4-b40a-43e79504624b,79e7f7fd-d8d9-4f94-bce7-3a64b59594b7,1568399400,TIA,Search,0.33,FLIGHTS,CPC,TIA,1577039400,0
3624,e4f9909f-defe-47c0-846f-3e35ef5c4b20,6fd51f90-08e5-4c63-9177-068a0a050921,1569004200,DXB,Booking,0.99,FLIGHTS,PHL,DXB,1576953000,66
3625,2fc40e8d-f77e-41e4-85d8-f2f3284e2f62,d299df2a-f4a1-4662-9d6b-e7ccc1366b00,1558636200,PRG,View,0.66,FLIGHTS,AB,PRG,1576089000,141
3626,04d47ac6-9f75-4975-a1e0-bdf0d603f713,8bc939ba-7fe3-41b9-99be-65620f3e077b,1568745000,OVD,Search,0.33,FLIGHTS,VTE,OVD,1575829800,0
3627,63796597-a6fa-4e44-b2c3-3d2bd3f7bade,4df98159-cd33-4322-930c-209ec4bb751a,1565893800,HYD,Booking,0.99,FLIGHTS,DBV,HYD,1577471400,80
3628,ccc9f3c0-9317-4b85-835a-58d1d29dd4f3,4bac9796-dbf8-431c-8ad4-0359fbd5e828,1565634600,LUE,Booking,0.99,FLIGHTS,IGL,LUE,1576866600,70
3629,6e75ee2c-da73-4dd7-bf4b-210a4fa3dc9b,2246c8b9-7915-45ed-a9a2-3cb217f4e0ed,1574447400,MV,Booking,0.99,FLIGHTS,CHX,MV,1577644200,103
3630,a8480d12-4cc9-453d-86fc-4f73b3ce960b,87d0af18-4abc-4acf-a40d-07dc2f97786d,1570473000,SAA,Search,0.33,FLIGHTS,DIJ,SAA,1577471400,0
3631,f47a94f4-47c7-4b26-8ef6-359cfd5bf7a3,596a2645-206c-4c01-81a4-33a47afb0a65,1562956200,INT,Search,0.33,FLIGHTS,SAS,INT,1576780200,0
3632,f4f9e561-e6df-43e8-8f22-39f5f2cf5f4a,d607b269-5d5f-4615-9771-408e05abee7c,1562178600,PH1,Booking,0.99,FLIGHTS,ABJ,PH1,1576261800,110
3633,08222a83-0c5d-4cfc-a6c5-9575311ceb90,e92e0208-de42-4bf5-b054-d65d9134f403,1569609000,RBA,View,0.66,FLIGHTS,SEG,RBA,1576693800,62
3634,4adb8637-8843-4f87-87bc-24a5f9fba412,fbb54f97-5884-479d-aea9-06875bbb485e,1560537000,FLL,Search,0.33,FLIGHTS,TV1,FLL,1576175400,0
